Senats-id,lblKitaname,lblEinrichtungsart,lblTraegerName,lblTraegerart,lblStrasse,lblOrt,HLinkEMail,HLinkWeb,lblOeffnungMontag,lblOeffnungDienstag,lblOeffnungMittwoch,lblOeffnungDonnerstag,lblOeffnungFreitag,lblPaedSchwerpunkte,lblMehrsprachigkeit,lblThemSchwerpunkte,lblBesondereAngebote,GridViewPlatzstrukturen_angeboten,GridViewPlatzstrukturen_frühestes Aufnahmealter in Monaten,GridViewPlatzstrukturen_unter 3 Jahre,GridViewPlatzstrukturen_über 3 Jahre,PLZ,Ort,Stadtteil,lat,lon,address_zum_vergleich_nochmal
763,Kita Reuterstr.,Kita,Forum Soziale Dienste e.V.,(Sonstiger freier Träger),Reuterstr. 81 ,12053 Berlin (Neukölln),kita.reuterstrasse81@forum-soziale-dienste.de,www.forum-soziale-dienste.de,Mo 07:00-16:30,Di 07:00-16:30,Mi 07:00-16:30,Do 07:00-16:30,Fr 07:00-16:30,Situationsansatz,,,,45,0,10,35,12053,Berlin,Neukölln,52.4835573,13.428732,"81, Reuterstraße, Flughafenkiez, Neukölln, Berlin, 12053, Deutschland"
764,Kita Berliner Spatzen,Kita,Berliner Spatzen gGmbH,(Sonstiger freier Träger),Warthestr. 71 ,12051 Berlin (Neukölln),kitatraumhaus@yahoo.de,,Mo 06:30-17:30,Di 06:30-17:30,Mi 06:30-17:30,Do 06:30-17:30,Fr 06:30-17:30,,,,,30,2,16,14,12051,Berlin,Neukölln,52.4699061,13.4286726222,"71, Warthestraße, Schillerkiez, Neukölln, Berlin, 12051, Deutschland"
765,Kita Weichselstraße,Kita,Forum Soziale Dienste e.V.,(Sonstiger freier Träger),Weichselstr. 22 ,12045 Berlin (Neukölln),kita.weichsel@forum-soziale-dienste.de,www.forum-soziale-dienste.de,Mo 07:00-17:00,Di 07:00-17:00,Mi 07:00-17:00,Do 07:00-17:00,Fr 07:00-17:00,Situationsansatz,,,,29,0,16,13,12045,Berlin,Neukölln,52.5098887,13.4677903,"22, Weichselstraße, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10247, Deutschland"
766,Kita der Ev. Kirchengem. Alt-Lichtenberg,Kita,Ev. Kirchengemeinde Alt-Lichtenberg,(Sonstiger freier Träger),Schottstr. 6 ,10365 Berlin (Lichtenberg),,,Mo 08:00-17:00,Di 08:00-17:00,Mi 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,,,,Musikalische Frühförderung,45,0,19,26,10365,Berlin,Lichtenberg,52.5153234,13.4911595,"6, Schottstraße, Lichtenberg, Berlin, 10365, Deutschland"
767,Kita Das tapfere Schneiderlein,Eltern-Initiativ-Kita,Das tapfere Schneiderlein e.V.,(EKT),Hentigstr. 16 ,10318 Berlin (Lichtenberg),,www.kita-karlshorst.de,Mo 07:30-17:00,Di 07:30-17:00,Mi 07:30-17:00,Do 07:30-17:00,Fr 07:30-17:00,,,,,30,0,7,23,10318,Berlin,Lichtenberg,52.4883268,13.5242302,"16, Hentigstraße, Heimatviertel, Karlshorst, Lichtenberg, Berlin, 10318, Deutschland"
768,EKT - Arbeitsgruppe für Montessori-Pädagogik,Eltern-Initiativ-Kita,Arbeitsgruppe für Montessoripädagogik e.V.,(EKT),Blumenthalstr. 18 ,13156 Berlin (Pankow),montessori-blumenthalstr.18@t-online.de,montessori-blumenthalstr.de,Mo 07:30-16:30,Di 07:30-16:30,Mi 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,Montessori-Pädagogik,,,Montessori,26,24,8,18,13156,Berlin,Pankow,52.4986247,13.3661821,"18, Blumenthalstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10783, Deutschland"
769,Kita Dreieinigkeit,Kita,Ev. Kirchengemeinde Siemensstadt,(Diakonisches Werk),An der Mäckeritzbrücke 4 ,13629 Berlin (Reinickendorf),kita-dreieinigkeit@ev-gemeinde-siemensstadt.de,,Mo 07:30-16:30,Di 07:30-16:30,Mi 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,,,,,15,12,0,15,13629,Berlin,Reinickendorf,52.5505297,13.2697528644,"4, An der Mäckeritzbrücke, Siemenssiedling am Hohenzollernkanal III, Tegel, Reinickendorf, Berlin, 13629, Deutschland"
771,Kita Jahreskreis,Kita,Jahreskreis e.V.,(Sonstiger freier Träger),Ingolstädter Str. 28 ,12621 Berlin (Marzahn-Hellersdorf),kita@kita-jahreskreis.de,www.kita-jahreskreis.de,Mo 06:30-17:30,Di 06:30-17:30,Mi 06:30-17:30,Do 06:30-17:30,Fr 06:30-17:30,,,"Gesundheit, Körper und Bewegung, Natur- und Umweltpädagogik",,60,12,17,43,12621,Berlin,Marzahn-Hellersdorf,52.5255734,13.6174732,"28, Ingolstädter Straße, Kaulsdorf, Marzahn-Hellersdorf, Berlin, 12621, Deutschland"
772,Kita der Kath. Kirchengem. St. Christophorus,Kita,Kath. Kirchengemeinde St. Christophorus,(Deutscher Caritasverband),Nansenstr. 7 ,12047 Berlin (Neukölln),kita@christophorus-berlin.de,,Mo 07:00-17:00,Di 07:00-17:00,Mi 07:00-17:00,Do 07:00-17:00,Fr 07:00-17:00,,,,,75,12,15,60,12047,Berlin,Neukölln,52.48861485,13.4308925635,"Kita St. Christophorus, 7, Nansenstraße, Reuterkiez, Neukölln, Berlin, 12047, Deutschland"
774,Kita Neue Hochstr. 44/Kigä City,Kita,Kindergärten City,(Eigenbetrieb),Neue Hochstr. 44 ,13347 Berlin (Mitte),Kita.Neuehochstr44@ba-fk.berlin.de,,Mo 06:30-17:30,Di 06:30-17:30,Mi 06:30-17:30,Do 06:30-17:30,,Situationsansatz,,"Gesundheit, Integration von Kindern mit Behinderung",,133,12,34,99,13347,Berlin,Mitte,52.5396347,13.3753942,"44, Neue Hochstraße, Gesundbrunnen, Mitte, Berlin, 13347, Deutschland"
775,Deutsch-Französische Kita/Kigä City,Kita,Kindergärten City,(Eigenbetrieb),Afrikanische Str. 121 ,13351 Berlin (Mitte),Kita.deutsch-franzoesisch@ba-fk.berlin.de,,Mo 06:30-17:30,Di 06:30-17:30,Mi 06:30-17:30,Do 06:30-17:30,Fr 06:30-17:30,Situationsansatz,,"Ästhetische Bildung (Musik und Kunst), Gesundheit, Interkulturelle Pädagogik, Körper und Bewegung, Natur- und Umweltpädagogik",deutsch - französisch,140,10,50,90,13351,Berlin,Mitte,52.55400245,13.3353911942,"121, Afrikanische Straße, Afrikanisches Viertel, Wedding, Mitte, Berlin, 13351, Deutschland"
776,Kita Wiesenstr.,Kita,Orte für Kinder GmbH,(Sonstiger freier Träger),Wiesenstr. 49 -50,13357 Berlin (Mitte),wiesenstrasse@ortefuerkinder.de,,Mo 06:30-17:00,Di 06:30-17:00,Mi 06:30-17:00,Do 06:30-17:00,Fr 06:30-16:30,,,,,120,12,8,112,13357,Berlin,Mitte,52.5440219,13.3798363,"Wiesenstraße, Gesundbrunnen, Mitte, Berlin, 13355, Deutschland"
777,Kita Markgrafenstraße,Kita,INA.KINDER.GARTEN gGmbH,(Sonstiger freier Träger),Markgrafenstr. 80 ,10969 Berlin (Friedrichshain-Kreuzberg),markgrafenstrasse@inakindergarten.de,www.inakindergarten.de,Mo 07:30-17:00,Di 07:30-17:00,Mi 07:30-17:00,Do 07:30-17:00,Fr 07:30-17:00,Situationsansatz,,,,105,11,40,65,10969,Berlin,Friedrichshain-Kreuzberg,52.5042727,13.3943861,"INA.KINDER.GARTEN Markgrafenstraße, 80, Markgrafenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10969, Deutschland"
778,Kita Wunderblume,Kita,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,(Sonstiger freier Träger),Leubnitzer Weg 2 ,13593 Berlin (Spandau),kita-wunderblume@fippev.de,www.fippev.de,Mo 06:30-17:30,Di 06:30-17:30,Mi 06:30-17:30,Do 06:30-17:30,Fr 06:30-17:30,,,,,120,2,48,72,13593,Berlin,Spandau,52.5210617,13.1723723,"2, Leubnitzer Weg, Staaken, Spandau, Berlin, 13593, Deutschland"
779,Kita Neuendorfer Str. 3/Kitas Nordwest,Kita,Kindertagesstätten Nordwest Eigenbetrieb von Berlin,(Eigenbetrieb),Neuendorfer Str. 3 ,13585 Berlin (Spandau),neuendorferstr@kita-nordwest.de,,Mo 06:00-17:30,Di 06:00-17:30,Mi 06:00-17:30,Do 06:00-17:30,Fr 06:00-17:30,,,,,152,2,47,105,13585,Berlin,Spandau,52.5414528,13.2065201,"3, Neuendorfer Straße, Spandau, Berlin, 13585, Deutschland"
781,Kita Brittendorfer Weg 16/Hs 1u.2/Kitas Süd-West,Kita,Kindertagesstätten Berlin Süd-West,(Eigenbetrieb),Brittendorfer Weg 16 ,14167 Berlin (Steglitz-Zehlendorf),kita-brittendorferweg@kitasw.berlin.de,,Mo 06:00-17:00,Di 06:00-17:00,Mi 06:00-17:00,Do 06:00-17:00,Fr 06:00-17:00,,,,,79,2,68,11,14167,Berlin,Steglitz-Zehlendorf,52.43587385,13.2771736934,"16, Brittendorfer Weg, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14167, Deutschland"
782,Kita Flanaganstr. 45/Kitas Süd-West,Kita,Kindertagesstätten Berlin Süd-West,(Eigenbetrieb),Flanaganstr. 45 ,14195 Berlin (Steglitz-Zehlendorf),kita-flanaganstr@kitasw.berlin.de,www.die-kita-flanagan.de,Mo 06:30-17:30,Di 06:30-17:30,Mi 06:30-17:30,Do 06:30-17:30,Fr 06:30-17:30,,,,,194,12,57,137,14195,Berlin,Steglitz-Zehlendorf,52.4563316,13.272155,"KEBAB gGmbH, 45, Flanaganstraße, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland"
784,Kita Fehlerstr. 2/Kitas Süd-West,Kita,Kindertagesstätten Berlin Süd-West,(Eigenbetrieb),Fehlerstr. 2 ,12161 Berlin (Tempelhof-Schöneberg),kita-fehlerstr@kitasw.berlin.de,,Mo 06:30-17:30,Di 06:30-17:30,Mi 06:30-17:30,Do 06:30-17:30,Fr 06:30-17:30,Situationsansatz,,,,119,10,42,77,12161,Berlin,Tempelhof-Schöneberg,52.476737,13.3256521,"2, Fehlerstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
785,Kita Rosenheimer Straße,Kita,INA.KINDER.GARTEN gGmbH,(Sonstiger freier Träger),Rosenheimer Str. 20B ,10779 Berlin (Tempelhof-Schöneberg),rosenheimerstrasse@inakindergarten.de,www.inakindergarten.de,Mo 07:00-18:00,Di 07:00-18:00,Mi 07:00-18:00,Do 07:00-18:00,Fr 07:00-17:00,Situationsansatz,,,,90,12,30,60,10779,Berlin,Tempelhof-Schöneberg,52.49028235,13.3416559485,"Ina.Kinder.Garten, 20b, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10779, Deutschland"
787,Kita Jeverstraße,Kita,Nachbarschaftsheim Schöneberg e.V.,(Sonstiger freier Träger),Jeverstr. 10 ,12157 Berlin (Steglitz-Zehlendorf),kita-jever@nbhs.de,www.kita-jever.nbhs.de,Mo 06:30-17:00,Di 06:30-17:00,Mi 06:30-17:00,Do 06:30-17:00,Fr 06:30-16:30,Situationsansatz,,"Integration von Kindern mit Behinderung, Körper und Bewegung",,70,12,14,56,12157,Berlin,Steglitz-Zehlendorf,52.4614281,13.3345109,"10, Jeverstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12157, Deutschland"
788,Kita Reaumurstr. 3/Kitas Süd-West,Kita,Kindertagesstätten Berlin Süd-West,(Eigenbetrieb),Reaumurstr. 3 ,12207 Berlin (Steglitz-Zehlendorf),kita-reaumurstr@kitasw.berlin.de,,Mo 06:00-17:00,Di 06:00-17:00,Mi 06:00-17:00,Do 06:00-17:00,Fr 06:00-17:00,Situationsansatz,,,,170,2,58,112,12207,Berlin,Steglitz-Zehlendorf,52.41097425,13.3185727657,"Kita Reaumurstraße, 3, Réaumurstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
789,Kita Marzähnchen und Pfiffikus,Kita,Jugend- und Sozialwerk gGmbH,(Sonstiger freier Träger),Schorfheidestr. 48 - 50,12689 Berlin (Marzahn-Hellersdorf),marzaehnchen-bln@jus-or.de oder Pfiffikus-bln@jus-or.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,"Gesundheit, Integration von Kindern mit Behinderung, Körper und Bewegung",,109,0,35,74,12689,Berlin,Marzahn-Hellersdorf,52.590118,13.3458432,"Schorfheidestraße, Wittenau, Reinickendorf, Berlin, 13439, Deutschland"
790,Kita Griembergweg,Kita,Griembergweg e.V.,(Sonstiger freier Träger),Griembergweg 29 ,12305 Berlin (Tempelhof-Schöneberg),kita.griembergweg@t-online.de,www.kita-griembergweg.de,Mo 06:30-18:00,Di 06:30-18:00,Mi 06:30-18:00,Do 06:30-18:00,Fr 06:30-18:00,,,,,190,0,91,99,12305,Berlin,Tempelhof-Schöneberg,52.4068553,13.4095416,"29, Griembergweg, Lichtenrade, Tempelhof-Schöneberg, Berlin, 12305, Deutschland"
791,Kita Rathausstr. 84/Kitas Süd-West,Kita,Kindertagesstätten Berlin Süd-West,(Eigenbetrieb),Rathausstr. 84 ,12105 Berlin (Tempelhof-Schöneberg),kita-rathausstr@kitasw.berlin.de,,Mo 06:00-17:00,Di 06:00-17:00,Mi 06:00-17:00,Do 06:00-17:00,Fr 06:00-17:00,,,,,62,12,16,46,12105,Berlin,Tempelhof-Schöneberg,52.44751385,13.3796679211,"Städt. Kita Rathausstraße 84, 84, Rathausstraße, Mariendorf, Tempelhof-Schöneberg, Berlin, 12105, Deutschland"
794,Kita Marienhöher Weg 10/Kitas Süd-West,Kita,Kindertagesstätten Berlin Süd-West,(Eigenbetrieb),Marienhöher Weg 10 ,12105 Berlin (Tempelhof-Schöneberg),kita-marienhoeherweg@kitasw.berlin.de,,Mo 06:00-17:00,Di 06:00-17:00,Mi 06:00-17:00,Do 06:00-17:00,Fr 06:00-17:00,,,,,61,24,13,48,12105,Berlin,Tempelhof-Schöneberg,52.45337055,13.369290536,"10, Marienhöher Weg, Tempelhof, Tempelhof-Schöneberg, Berlin, 12105, Deutschland"
795,Kita Emser Str. 81-82/Kitas SüdOst,Kita,Kindertagesstätten SüdOst Eigenbetreib von Berlin,(Eigenbetrieb),Emser Str. 81 -82,12051 Berlin (Neukölln),kita-emserstrasse@kitaso.berlin.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,,155,2,46,109,12051,Berlin,Neukölln,52.46728285,13.4236924903,"Städt. Kita Emser Straße 81-82, 81-82, Emser Straße, Schillerkiez, Neukölln, Berlin, 12051, Deutschland"
796,Kita Wutzkyallee 90/Kitas SüdOst,Kita,Kindertagesstätten SüdOst Eigenbetreib von Berlin,(Eigenbetrieb),Wutzkyallee 90 ,12353 Berlin (Neukölln),kita-wutzkyallee@kitaso.berlin.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,,140,8,37,103,12353,Berlin,Neukölln,52.4202636,13.4731271,"90, Wutzkyallee, Gropiusstadt, Neukölln, Berlin, 12353, Deutschland"
801,EKT Kleckerburg,Eltern-Initiativ-Kita,EIKITA KLECKERBURG e. V.,(EKT),Kirchstr. 22 ,10557 Berlin (Mitte),,,,,,,,,,,,15,0,0,15,10557,Berlin,Mitte,52.5236013,13.349381,"Salon Adele, 22, Kirchstraße, Moabit, Mitte, Berlin, 10557, Deutschland"
802,EKT Omas Garten,Eltern-Initiativ-Kita,Bürgerinitiative Omas Garten e.V.,(EKT),Stralsunder Str. 7 ,13355 Berlin (Mitte),,,,,,,,,,,,76,0,0,76,13355,Berlin,Mitte,52.5403396,13.3958587,"7, Stralsunder Straße, Gesundbrunnen, Mitte, Berlin, 13355, Deutschland"
803,EKT - Auenland,Eltern-Initiativ-Kita,Arbeitskreis Fidele Pädagogik e.V.,(EKT),Zingster Str. 12 ,13357 Berlin (Mitte),,,Mo 07:30-17:00,Di 07:30-17:00,Mi 07:30-17:00,Do 07:30-17:00,Fr 07:30-17:00,,,,,40,0,10,30,13357,Berlin,Mitte,52.5512131,13.3891799,"Kindergarten Auenland, 12, Zingster Straße, Gartenstadt Atlantic, Gesundbrunnen, Mitte, Berlin, 13357, Deutschland"
805,Kita Regenbogen,Kita,Pfefferwerk Stadtkultur gGmbH,(Sonstiger freier Träger),Fehrbelliner Str. 80 ,10119 Berlin (Mitte),regenbogen-kita@pfefferwerk.de,www.pfefferwerk.de,Mo 06:30-18:00,Di 06:30-18:00,Mi 06:30-18:00,Do 06:30-18:00,Fr 06:30-18:00,,,,,90,2,14,76,10119,Berlin,Mitte,52.5321229,13.4049783,"80, Fehrbelliner Straße, Scheunenviertel, Mitte, Berlin, 10119, Deutschland"
806,Kita der Kath. Kirchengem. Herz Jesu,Kita,Kath. Kirchengemeinde Herz Jesu,(Deutscher Caritasverband),Schönhauser Allee 182 ,10119 Berlin (Pankow),kita@herz-jesu-kirche.de,,Mo 07:00-17:00,Di 07:00-17:00,Mi 07:00-17:00,Do 07:00-17:00,Fr 07:00-17:00,,,,,40,12,10,30,10119,Berlin,Pankow,52.5303139,13.410368,"182, Schönhauser Allee, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10119, Deutschland"
807,Integrationskita Prenzl.Berg Pustekuchen,Eltern-Initiativ-Kita,"IntegrationsKita
Prenzlauer Berg ""Pustekuchen"" e. V.",(EKT),Sonnenburger Str. 57 ,10437 Berlin (Pankow),,,Mo 07:30-17:00,Di 07:30-17:00,Mi 07:30-17:00,Do 07:30-17:00,Fr 07:30-17:00,,,,,21,0,0,21,10437,Berlin,Pankow,52.5465628,13.4071228,"57, Sonnenburger Straße, Gleimviertel, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland"
808,FRÖBEL Kindergarten Kleine Füße-Naseweis,Kita,FRÖBEL Berlin gGmbH,(Sonstiger freier Träger),Auerstr. 13 -17,10249 Berlin (Friedrichshain-Kreuzberg),kleinefuesse-berlin@froebel-gruppe.de,www.froebel-gruppe.de,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,,,205,0,71,134,10249,Berlin,Friedrichshain-Kreuzberg,52.5200213,13.4450662,"Auerstraße, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10249, Deutschland"
810,FRÖBEL Kindergarten Kleiner Muck und Kieke Mal,Kita,FRÖBEL Berlin gGmbH,(Sonstiger freier Träger),Rigaer Str. 53 -54,10247 Berlin (Friedrichshain-Kreuzberg),kleinermuck-berlin@froebel-gruppe.de,www.froebel-gruppe.de,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,,220,0,75,145,10247,Berlin,Friedrichshain-Kreuzberg,52.5183122,13.4543906,"Rigaer Straße, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10247, Deutschland"
811,EKT - Macht nix,Eltern-Initiativ-Kita,Macht nix e.V.,(EKT),Kreuzbergstr. 45 ,10965 Berlin (Friedrichshain-Kreuzberg),machtnixev@aol.de,,Mo 08:00-16:00,Di 08:00-16:00,Mi 08:00-16:00,Do 08:00-16:00,Fr 08:00-16:00,,,,,13,0,0,13,10965,Berlin,Friedrichshain-Kreuzberg,52.4888323,13.3747703,"45, Kreuzbergstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
812,EKT - Kinderhaus Waldemar Elterninitiative,Eltern-Initiativ-Kita,Kinderhaus Waldemar - Elterninitiative e.V.,(EKT),Waldemarstr. 57 ,10997 Berlin (Friedrichshain-Kreuzberg),kihawal@t-online.de,,Mo 08:00-17:00,Di 08:00-17:00,Mi 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Situationsansatz,,,,85,0,0,85,10997,Berlin,Friedrichshain-Kreuzberg,52.5031122,13.4220211,"Eltern-Kinder-Schülergruppe Modell Florian, 57, Waldemarstraße, Graefekiez, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10997, Deutschland"
814,Kita Spielhaus/Nachbarschaftshaus Urbanstr.,Kita,Nachbarschaftshaus Urbanstr. e.V.,(Sonstiger freier Träger),Urbanstr. 21 ,10961 Berlin (Friedrichshain-Kreuzberg),spielhaus@nachbarschaftshaus.de,,Mo 08:00-17:00,Di 08:00-17:00,Mi 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,,,,,31,0,0,31,10961,Berlin,Friedrichshain-Kreuzberg,52.4929098,13.4076172,"Nachbarschaftshaus Urbanstraße, 21, Urbanstraße, Graefekiez, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10961, Deutschland"
815,Ev. Halbtagskita Neu-Westend,Kita,Ev. Kirchengemeinde Neu-Westend,(Diakonisches Werk),Eichenallee 53 ,14050 Berlin (Charlottenburg-Wilmersdorf),halbtagskita@kg-neu-westend.de,,Mo 07:45-15:00,Di 07:45-15:00,Mi 07:45-15:00,Do 07:45-15:00,Fr 07:45-15:00,,,,,30,24,10,20,14050,Berlin,Charlottenburg-Wilmersdorf,52.5155658,13.2742025,"Eichenallee, Westend, Charlottenburg-Wilmersdorf, Berlin, 14050, Deutschland"
818,EKT - Maikäfer,Eltern-Initiativ-Kita,Kita  M a i k ä f e r   e.V.,(EKT),Fraunhoferstr. 26 ,10587 Berlin (Charlottenburg-Wilmersdorf),Vorstand@kita-maikaefer.de,www.kita-maikaefer.de,Mo 07:00-16:00,Di 07:00-16:00,Mi 07:00-16:00,Do 07:00-16:00,Fr 07:00-16:00,Montessori-Pädagogik,,,,14,0,3,11,10587,Berlin,Charlottenburg-Wilmersdorf,52.5155402,13.31855,"26, Fraunhoferstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10587, Deutschland"
819,EKT Windmühle,Eltern-Initiativ-Kita,Eltern-Kinder-Tagesstätte Windmühle e. V.,(EKT),Sophie-Charlotten-Str. 84 ,14059 Berlin (Charlottenburg-Wilmersdorf),kilawindmuehle@gmx.de,http://www.kila-windmuehle.de,Mo 08:00-16:15,Di 08:00-16:15,Mi 08:00-16:15,Do 08:00-16:15,Fr 08:00-16:15,,,,,16,0,4,12,14059,Berlin,Charlottenburg-Wilmersdorf,52.5141582,13.2883049,"84, Sophie-Charlotten-Straße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
821,Kant-Kindergarten Bundesallee 186/187,Kita,Kant-Kindergarten gemeinnützige GmbH,(Sonstiger freier Träger),Bundesallee 186 187,10717 Berlin (Charlottenburg-Wilmersdorf),bundesallee@kant-kindergarten.de,http://www.private-kant-schule.de/kita/index.html,Mo 06:30-17:30,Di 06:30-17:30,Mi 06:30-17:30,Do 06:30-17:30,Fr 06:30-17:30,,,,,85,12,30,55,10717,Berlin,Charlottenburg-Wilmersdorf,52.488867,13.3308101,"Bundesallee, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10717, Deutschland"
822,EKT Kleine Ungeheuer,Eltern-Initiativ-Kita,"Eltern-Initiativ-Kita""Kleine Ungeheuer"" e.V.",(EKT),Vorbergstr. 2 ,10823 Berlin (Tempelhof-Schöneberg),vorstand@kleineungeheuer.de,,Mo 08:00-16:00,Di 08:00-16:00,Mi 08:00-16:00,Do 08:00-16:00,Fr 08:00-16:00,,,,,16,0,0,16,10823,Berlin,Tempelhof-Schöneberg,52.4888134,13.3578941,"Die Feinbäckerei, 2, Vorbergstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10823, Deutschland"
825,EKG - Gallwitzallee 4,Eltern-Kind-Gruppe,Ev. Kirchengemeinde Dreifaltigkeit,(Diakonisches Werk),Gallwitzallee 4 ,12249 Berlin (Steglitz-Zehlendorf),kuesterei@lankwitz-kirche.de,,Mo 08:00-12:00,Di 08:00-12:00,Mi 08:00-12:00,Do 08:00-12:00,Fr 08:00-12:00,,,,,15,36,0,15,12249,Berlin,Steglitz-Zehlendorf,52.4355225,13.3455357,"4, Gallwitzallee, Lankwitz, Steglitz-Zehlendorf, Berlin, 12249, Deutschland"
836,Kita am Wegabogen,Kita,Christliches Jugenddorfwerk Deutschlands e.V.,(Sonstiger freier Träger),Porzer Str. 123 ,12524 Berlin (Treptow-Köpenick),kita.am.wegabogen@cjd-berlin.de,,Mo 06:00-17:00,Di 06:00-17:00,Mi 06:00-17:00,Do 06:00-17:00,Fr 06:00-17:00,Situationsansatz,,,,90,12,30,60,12524,Berlin,Treptow-Köpenick,52.4025489,13.5385924,"123, Porzer Straße, Altglienicke, Treptow-Köpenick, Siedlung Grüneck, Berlin, 12524, Deutschland"
837,Kita der Ev. Kirchengem. Konradshöhe-Tegelort,Kita,Ev. Kirchengemeinde Konradshöhe-Tegelort,(Diakonisches Werk),Beatestr. 29 ,13505 Berlin (Reinickendorf),,,Mo 07:30-16:30,Di 07:30-16:30,Mi 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,,,,,30,0,0,30,13505,Berlin,Reinickendorf,52.5709893,13.2315355,"Kita der Ev. Kirchengem. Konradshöhe-Tegelort, 29, Beatestraße, Tegelort, Konradshöhe, Reinickendorf, Berlin, 13505, Deutschland"
840,EKT - Der Kick - Initiative im Kiez,Eltern-Initiativ-Kita,Der Kick - Initiative im Kiez e.V.,(EKT),Birkenstr. 33 ,10551 Berlin (Mitte),,,Mo 08:00-17:00,Di 08:00-17:00,Mi 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Situationsansatz,,,,15,0,8,7,10551,Berlin,Mitte,52.5325252,13.3411409,"Lichtblick, 33, Birkenstraße, Moabit, Mitte, Berlin, 10551, Deutschland"
841,"EKT - Panther, Tiger und Co.",Eltern-Initiativ-Kita,VSU-Verein für Sozial- und Umweltpolitik Berlin e.V.,(EKT),Lübecker Str. 13 ,10559 Berlin (Mitte),tigerpanther@freenet.de,,Mo 07:00-16:00,Di 07:00-16:00,Mi 07:00-16:00,Do 07:00-16:00,Fr 07:00-16:00,Reggio-Pädagogik,,,,25,0,5,20,10559,Berlin,Mitte,52.5285385,13.3455021,"13, Lübecker Straße, Moabit, Mitte, Berlin, 10559, Deutschland"
865,EKT - Zippel und Zappel,Eltern-Initiativ-Kita,Zippel und Zappel e.V.,(EKT),Heimstr. 15 ,10965 Berlin (Friedrichshain-Kreuzberg),,,,,,,,Situationsansatz,,,,17,0,0,17,10965,Berlin,Friedrichshain-Kreuzberg,52.4871704,13.3969674,"15, Heimstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
866,EKT - Drunter und Drüber,Eltern-Initiativ-Kita,DRUNTER und DRÜBER e.V.,(EKT),Neufertstr. 12 ,14059 Berlin (Charlottenburg-Wilmersdorf),drunter_und_drueber@gmx.de,,Mo 08:00-16:00,Di 08:00-16:00,Mi 08:00-16:00,Do 08:00-16:00,Fr 08:00-16:00,,,,,14,0,0,14,14059,Berlin,Charlottenburg-Wilmersdorf,52.5176803,13.2943079,"12, Neufertstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
867,EKT Gemeinnütziger Charlottenburger Kila,Eltern-Initiativ-Kita,Gemeinnütziger Charlottenburger Kinderladen e.V.,(EKT),Sophie-Charlotten-Str. 84A ,14059 Berlin (Charlottenburg-Wilmersdorf),,,,,,,,,,,,25,0,0,25,14059,Berlin,Charlottenburg-Wilmersdorf,52.5143224,13.2882575,"84a, Sophie-Charlotten-Straße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland"
